,screen_name,id_str,created_at,text
4504,Sechr1st,1303380316132962307,2020-09-08 17:10:57,@JasonWeigandt @ProMotocross All the guys realize how awesome it is they get to race dirt bikes for a living due to… https://t.co/gOEnYTzXY4
4505,CJAD800,1303380315986108417,2020-09-08 17:10:57,"UPDATE: Montreal mayor, CAQ ministers in isolation after mayor of Longueuil tests positive for COVID-19 https://t.co/ALnzSeP14L"
4506,_CarlosTrujillo,1303380315889573888,2020-09-08 17:10:57,@sam84383316 @officialmcafee With the new knowledge that PCR testing drastically overstates cases....doesn't that m… https://t.co/qUPecdzMca
4507,Mahendr10026507,1303380315432394752,2020-09-08 17:10:57,"Sir, i have one request - in this time of Covid our country should have at least two days in a week preferably Satu… https://t.co/hsn6TjppfD"
4508,RJ_Phoenix16,1303380314107121667,2020-09-08 17:10:57,"@Labourheartland @alberttrigg Where do you get your data from? Piers Morgan?
Please tell me. I keep asking this que… https://t.co/LllL9VoEw7"
4509,beanstanaccount,1303380313989697536,2020-09-08 17:10:57,"@Marito_yoYT oh thats terrible, ive heard covid can have long term effects, have u called a doctir about it"
4510,Eletiofe,1303380313951866880,2020-09-08 17:10:57,"Shocking!! Teenage Covid-19 Patient Is Raped By Ambulance Driver While Being Taken To Hospital In India
https://t.co/yTxUI3l7QK"
4511,DublinLive,1303380313750614017,2020-09-08 17:10:57,"Reopening of Dublin pubs in serious doubt following worrying jump in COVID-19 cases

https://t.co/UMN36cp74B"
4512,isitvogue,1303380313469521923,2020-09-08 17:10:57,"@MisterPreda Honestly, covid is super real and I don't think this is a good series idea at the moment. Even if you're safe, others are not."
4513,MikeKing2009,1303380311368138752,2020-09-08 17:10:56,"This Labor Day, let’s honor the workers who are beyond essential

https://t.co/7TsaPhdC7s"
4514,crewe_vicky,1303380309380128768,2020-09-08 17:10:56,@dcairns199 @mickslats @piersmorgan If you die in hospital of covid then it goes down as covid regardless of 28 day… https://t.co/j5CZMluSfE
4515,KevinMu08735389,1303380308004282369,2020-09-08 17:10:55,"@SuzanneEvans1 @ClimateDepot Is it surprising that the ""Secretary of the Socialist Campaign Group of Labour MPs"" wo… https://t.co/p3bzViDFOG"
4516,MikeNeiland,1303380307509272576,2020-09-08 17:10:55,@davidstevens111 Uh huh. He had nothing to do with people dying from covid. Smh and he was found not guilty of the… https://t.co/3MtQ5r3RDC
4517,CatalystWatcher,1303380307463208960,2020-09-08 17:10:55,"@tomymackey $EIGR - Citi's 15th Annual BioPharma Conference.  Eiger will participate in two panels:

    ""COVID-19… https://t.co/gR7GkPu9h9"
4518,Laruto,1303380306087628801,2020-09-08 17:10:55,@KejanHaynes @AnselmGibbs What provisions have been made for the care of psychiatric patients who have been tested… https://t.co/nB8LcfL3za
4519,staceysatoshi,1303380305554800640,2020-09-08 17:10:55,"@CA_EDD DUA and PUA is the same, its financial assistance due to a major disaster, such as a PANDEMIC. You will get… https://t.co/jeXfIY3YV3"
4520,Bradfield_Law,1303380304195919874,2020-09-08 17:10:54,"@AmeliaBeecher Agree, I don't think he will. His team will come up w/ a way to weasel out of it and blame it on (wh… https://t.co/03nG2ldez5"
4521,RobbieBlunt5,1303380303994646528,2020-09-08 17:10:54,@ScarbirAudio Bose announced their design on their website about 12 months ago. Covid has delayed the release hugely.
4522,fakekate3,1303380303235481602,2020-09-08 17:10:54,"@PFM912 @catturd2 I know a guy who went and he knows 1,000 people who got COVID from Sturgis."
4523,EyesOnQ,1303380303231291394,2020-09-08 17:10:54,"Hydroxychloroquine Reduces Risk Of Death From COVID-19 By 30%, Latest Italian Study Shows https://t.co/h847eh0f3h via @gatewaypundit"
4524,IRISHQueen5367,1303380302505611266,2020-09-08 17:10:54,Belarusian President Claims IMF &amp; World Bank Offered him a Bribe to Impose COVID Restrictions https://t.co/I0vyYscjfK
4525,LivePDDave1,1303380302279004160,2020-09-08 17:10:54,"Hydroxychloroquine Reduces Risk Of Death From COVID-19 By 30%, Latest Italian Study Shows https://t.co/ZkkqrdtD7k via @gatewaypundit"
4526,Kimomeiring,1303380301704556545,2020-09-08 17:10:54,"@realDonaldTrump This Covid con job has destroyed the airlines, we need your help before October 1st, thousands wil… https://t.co/RZ5Cq7Q3ZC"
4527,Jon_R_Frye,1303380301599707137,2020-09-08 17:10:54,"Second covid                     New Frank
stimulus check                Ocean album
                               🤝"
4528,gorgiegurl,1303380300857253889,2020-09-08 17:10:54,@realDonaldTrump They weren’t created dumb ass!!! 🤡🤡 ... people got their jobs back that were laid off due to COVID!
4529,meng0124,1303380300806774785,2020-09-08 17:10:54,"One day, it will become  a covid free philippines. 🙏🏻"
4530,GeoCondon,1303380300525961218,2020-09-08 17:10:53,CDC: Nearly 30% of health workers with COVID-19 didn't know they had it https://t.co/BMGTpv4RnE via @upi
4531,SandyKayMN,1303380300123246599,2020-09-08 17:10:53,@realDonaldTrump The reporting about your handling of COVID was truth. You can't call something fake just because i… https://t.co/GxrgeJZmCo
4532,ProfDFrancis,1303380300010065927,2020-09-08 17:10:53,"VASCEPA for COVID.

Hat tip to @Charliexart for this exciting crossover news.

https://t.co/JXCViJm3AR"
4533,TheAmishDude,1303380297665323008,2020-09-08 17:10:53,"@gabrielmalor ""hospitalizations"" is probably the best measure but I think ""deaths"" is a much better measure of the… https://t.co/lnPVCImC0T"
4534,Shazmataz141,1303380297627693058,2020-09-08 17:10:53,"Was glad to find out I don't, in fact, have COVID. :3 this is great news. 

Now I can finally go around with… https://t.co/1ugt7kR01i"
4535,GarryBoyle44,1303380296339992581,2020-09-08 17:10:52,@allisonpearson Flu's always been around COVID hasnt
4536,KingJeffWx,1303380296319078400,2020-09-08 17:10:52,"@ECaliberSeven Hmm. FL Latinos receptive to the socialism message, while seniors receptive to the handling of COVID-19?"
4537,YAPInc,1303380296000303107,2020-09-08 17:10:52,"""Removing YAP from the lives of children and families whose challenges are even greater in light of the COVID-19 pa… https://t.co/cgIA4vhgvJ"
4538,CIOStraightTalk,1303380295891079171,2020-09-08 17:10:52,"Join David Doughty @daviddoughty, Chief Executive, Excellencia Limited for our #Tweetchat at 11 AM EDT from… https://t.co/r3aolBFLlL"
4539,EvVan2018,1303380294888685568,2020-09-08 17:10:52,COVID-19 exposure confirmed at West Vancouver B.C. school - BC | https://t.co/QfXLem8Dnz https://t.co/8rVswBBcnt
4540,fitgaz,1303380294716870656,2020-09-08 17:10:52,"@Den_Manning @takethat @GaryBarlow @HowardDonald @OfficialMarkO No regrets whatsoever, would do it again in a heart… https://t.co/2jmbg6jLVS"
4541,bosulli,1303380294599356419,2020-09-08 17:10:52,"EPL preview: With COVID compressing the schedule, this could be the most competitive season ever https://t.co/Olh77FGrOQ via @YahooSports"
4542,Drashawnna1,1303380294557409280,2020-09-08 17:10:52,I just got the COVID test and it wasn’t as bad as I thought it would be. But still. No tf
4543,LinHoHi1,1303380293559218178,2020-09-08 17:10:52,"@realDonaldTrump There is no vaccine coming soon, and there is no fake news.  You have failed us, and we're done wi… https://t.co/d7alzJdq30"
4544,MatthewRuggles1,1303380293265494016,2020-09-08 17:10:52,"🤣🤣🤣🤣🤣🤣
Church Leader Who Blamed Coronavirus on Gay Marriage Contracts COVID-19 https://t.co/0q4hsiBrY0 #SmartNews"
4545,PolarisRecovery,1303380292942598144,2020-09-08 17:10:52,#COVID19 exacerbates an already fractured #opioid #addictiontreatment framework https://t.co/yq0e95iLc1 #addiction… https://t.co/okq668ZLxb
4546,speeksoftly,1303380292384636928,2020-09-08 17:10:51,"Middle class here and I was doing great with the Trump economy before the COVID pandemic. Still doing OK, but defin… https://t.co/NmiLVUEkXs"
4547,clanghoff1,1303380289901785089,2020-09-08 17:10:51,Will we have a data sheet to keep track of covid spread in @BostonSchools ? We need one. https://t.co/jyuRP24OgS
4548,OmayraIssa,1303380288127422465,2020-09-08 17:10:50,Saskatchewan's schools are set to open today for the first time in months since the COVID-19 pandemic. Here are som… https://t.co/aJdKwy6Sus
4549,dev_discourse,1303380287221633032,2020-09-08 17:10:50,Turkey scales back school reopening amid rise in COVID-19 cases https://t.co/DU4fncjQeb
4550,s_calvert_heat,1303380286638616578,2020-09-08 17:10:50,@Doitlikedenbo @emsiemorris The misses is on the covid ward they have seen under 40 since it started and haven't se… https://t.co/urs0fK2HlU
4551,classic263,1303380286252740608,2020-09-08 17:10:50,"#DailyDose   With @timatura 1915hrs to 2000hrs
Covid 19: Pandemics impact on business, Businesses reaction and stra… https://t.co/28ht972Ttv"
